file,speaker_id,wer
speaker_6/videos/6_carla_0_102_102.txt,6,0.923077
speaker_6/videos/6_carla_0_103_103.txt,6,0.922280
speaker_6/videos/6_carla_0_104_104.txt,6,0.933962
speaker_6/videos/6_carla_0_105_105.txt,6,0.924528
speaker_6/videos/6_carla_0_107_107.txt,6,0.922481
speaker_6/videos/6_carla_0_108_108.txt,6,0.920245
speaker_6/videos/6_carla_0_109_109.txt,6,0.900000
speaker_6/videos/6_carla_0_10_10.txt,6,0.910112
speaker_6/videos/6_carla_0_110_110.txt,6,0.919118
speaker_6/videos/6_carla_0_111_111.txt,6,0.939597
speaker_6/videos/6_carla_0_112_112.txt,6,0.925714
speaker_6/videos/6_carla_0_113_113.txt,6,0.873016
speaker_6/videos/6_carla_0_114_114.txt,6,0.927711
speaker_7/videos/7_sophie_0_100_100.txt,7,0.911243
speaker_7/videos/7_sophie_0_101_101.txt,7,0.920904
speaker_7/videos/7_sophie_0_102_102.txt,7,0.920904
speaker_7/videos/7_sophie_0_103_103.txt,7,0.919192
speaker_7/videos/7_sophie_0_104_104.txt,7,0.896861
speaker_7/videos/7_sophie_0_105_105.txt,7,0.909091
speaker_7/videos/7_sophie_0_107_107.txt,7,0.931298
speaker_7/videos/7_sophie_0_108_108.txt,7,0.920000
speaker_7/videos/7_sophie_0_109_109.txt,7,0.915033
speaker_7/videos/7_sophie_0_10_10.txt,7,0.915254
speaker_7/videos/7_sophie_0_110_110.txt,7,0.933824
speaker_7/videos/7_sophie_0_111_111.txt,7,0.925676
speaker_7/videos/7_sophie_0_112_112.txt,7,0.934211
speaker_7/videos/7_sophie_0_113_113.txt,7,0.888889
speaker_7/videos/7_sophie_0_114_114.txt,7,0.957317
speaker_8/videos/8_catherine_0_100_100.txt,8,0.931429
speaker_8/videos/8_catherine_0_101_101.txt,8,0.898305
speaker_8/videos/8_catherine_0_102_102.txt,8,0.936047
speaker_8/videos/8_catherine_0_103_103.txt,8,0.906736
speaker_8/videos/8_catherine_0_104_104.txt,8,0.937198
speaker_8/videos/8_catherine_0_105_105.txt,8,0.908497
speaker_8/videos/8_catherine_0_106_106.txt,8,0.914894
speaker_8/videos/8_catherine_0_107_107.txt,8,0.932836
speaker_8/videos/8_catherine_0_108_108.txt,8,0.938650
speaker_8/videos/8_catherine_0_109_109.txt,8,0.900662
speaker_8/videos/8_catherine_0_10_10.txt,8,0.906433
speaker_8/videos/8_catherine_0_110_110.txt,8,0.908451
speaker_8/videos/8_catherine_0_111_111.txt,8,0.938776
speaker_8/videos/8_catherine_0_112_112.txt,8,0.924051
speaker_8/videos/8_catherine_0_113_113.txt,8,0.927419
